IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1003248,1905,Art Devlin,NYG,25,153,525,616,129,106,14,7,2,74,61,66,,,13,,12,,59,,0.246,,,,,,,,,,,0.107,,,0.344,0.31,0.655,0.065,,,,,,,,,,0.326,7.7,73,-0.8,8.0,17.5,4.7,40.0,4.4,,6.9,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,7.1,,25 - 25,6.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,149.0,,106.0,90.0,80.0,,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1011843,1905,Jimmy Sheckard,BRO,26,130,480,563,140,106,20,11,3,58,41,61,,,7,,15,,23,,0.292,,,,,,,,,,,0.10800000000000001,,,0.38,0.398,0.777,0.106,,,,,,,,,,0.377,26.5,86,21.2,3.0,16.0,-6.4,37.1,4.1,,6.2,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4,0.2,,26 - 26,21.3,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,150.0,,116.0,115.0,132.0,,,,,,,,,,,,,,,,,,,0,,,,,,4.1
1002280,1905,Fred Clarke,PIT,32,141,525,604,157,122,18,15,2,95,51,55,,,2,,22,,24,,0.299,,,,,,,,,,,0.091,,,0.368,0.402,0.77,0.103,,,,,,,,,,0.371,25.9,90,17.1,6.0,17.1,-6.8,37.1,4.1,,7.2,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,0.2,,32 - 32,17.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,126.0,,113.0,116.0,128.0,,,,,,,,,,,,,,,,,,,0,,,,,,4.1
1000698,1905,Harry Bay,CLE,27,144,552,623,166,138,18,10,0,90,22,36,,,5,,30,,36,,0.301,,,,,,,,,,,0.057999999999999996,,,0.349,0.37,0.719,0.069,,,,,,,,,,0.347,16.7,82,18.0,0.0,17.7,-3.6,36.2,4.1,,7.2,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6,2.6,,27 - 27,20.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,85.0,,114.0,114.0,91.0,,,,,,,,,,,,,,,,,,,0,,,,,,4.1
1008794,1905,Sam Mertes,NYG,32,150,551,627,154,105,27,17,5,81,108,56,,,5,,15,,52,,0.279,,,,,,,,,,,0.08900000000000001,,,0.351,0.417,0.769,0.138,,,,,,,,,,0.369,26.2,92,17.5,-2.0,17.8,-7.4,35.6,4.0,,7.7,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4,6.2,,32 - 32,23.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,124.0,,108.0,121.0,171.0,,,,,,,,,,,,,,,,,,,0,,,,,,4.0
1002455,1905,Jimmy Collins,BOS,35,131,508,558,140,105,26,5,4,66,65,37,,,4,,9,,18,,0.276,,,,,,,,,,,0.066,,,0.33,0.37,0.7,0.094,,,,,,,,,,0.338,11.7,71,10.2,5.0,15.8,4.0,36.3,4.0,,5.4,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-0.1,,35 - 35,10.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,98.0,,107.0,114.0,125.0,,,,,,,,,,,,,,,,,,,0,,,,,,4.0
1012916,1905,Fred Tenney,BSN,33,149,549,632,158,137,18,3,0,84,28,67,,,3,,13,,17,,0.288,,,,,,,,,,,0.106,,,0.368,0.332,0.7,0.044,,,,,,,,,,0.345,15.9,83,8.1,13.0,17.9,-4.6,36.2,3.9,,4.6,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,-1.9,,33 - 33,6.2,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,147.0,,113.0,96.0,54.0,,,,,,,,,,,,,,,,,,,0,,,,,,3.9
1012220,1905,Homer Smoot,STL,27,139,534,587,166,125,21,16,4,73,58,33,,,7,,13,,21,,0.311,,,,,,,,,,,0.055999999999999994,,,0.359,0.433,0.791,0.122,,,,,,,,,,0.378,28.2,90,21.6,-5.0,16.6,-3.4,33.1,3.8,,6.6,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.4,0.0,,27 - 27,21.5,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,78.0,,110.0,125.0,151.0,,,,,,,,,,,,,,,,,,,0,,,,,,3.8
1011775,1905,Socks Seybold,PHA,34,133,492,559,135,88,37,4,6,64,59,42,,,8,,17,,5,,0.274,,,,,,,,,,,0.075,,,0.341,0.402,0.744,0.128,,,,,,,,,,0.359,19.5,79,18.7,8.0,15.8,-6.6,34.9,3.8,,4.3,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,-2.5,,34 - 34,16.2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,111.0,,111.0,124.0,169.0,,,,,,,,,,,,,,,,,,,0,,,,,,3.8
1012048,1905,Jimmy Slagle,CHC,31,155,568,681,153,130,19,4,0,96,37,97,,,3,,13,,27,,0.269,,,,,,,,,,,0.142,,,0.379,0.317,0.696,0.048,,,,,,,,,,0.347,18.2,90,10.4,6.0,19.3,-4.6,34.5,3.8,,5.3,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,-0.5,,31 - 31,9.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,198.0,,116.0,92.0,59.0,,,,,,,,,,,,,,,,,,,0,,,,,,3.8
1006283,1905,Frank Isbell,CHW,29,94,341,389,101,67,21,11,2,55,45,15,,,5,,28,,15,,0.296,,,,,,,,,,,0.039,,,0.335,0.44,0.775,0.144,,,,,,,,,,0.369,16.1,57,18.1,5.0,11.0,-2.0,33.8,3.7,,7.6,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.8,,29 - 29,18.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,57.0,,109.0,136.0,190.0,,,,,,,,,,,,,,,,,,,0,,,,,,3.7
1001396,1905,Roger Bresnahan,NYG,26,104,331,399,100,79,18,3,0,58,46,50,,,11,,7,,11,,0.302,,,,,,,,,,,0.125,,,0.411,0.375,0.785,0.073,,,,,,,,,,0.386,21.3,63,15.8,1.0,11.3,2.4,31.4,3.5,,5.2,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,-1.4,,26 - 26,14.4,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,174.0,,126.0,109.0,90.0,,,,,,,,,,,,,,,,,,,0,,,,,,3.5
1008034,1905,Billy Maloney,CHC,27,145,558,627,145,112,17,14,2,78,56,43,,,11,,15,,59,,0.26,,,,,,,,,,,0.069,,,0.325,0.351,0.676,0.091,,,,,,,,,,0.329,9.0,75,1.8,8.0,17.8,-6.9,31.9,3.5,,7.9,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,7.6,,27 - 27,9.4,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,95.0,,100.0,102.0,114.0,,,,,,,,,,,,,,,,,,,0,,,,,,3.5
1005773,1905,Charlie Hickman,- - -,29,147,573,615,159,106,37,12,4,69,66,21,,,7,,14,,6,,0.277,,,,,,,,,,,0.034,,,0.311,0.405,0.716,0.127,,,,,,,,,,0.342,14.3,79,15.1,0.0,17.4,-2.8,29.1,3.3,,5.6,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8,-2.2,,29 - 29,12.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,50.0,,101.0,125.0,169.0,,,,,,,,,,,,,,,,,,,0,,,,,,3.3
1013233,1905,Terry Turner,CLE,24,155,586,621,155,121,16,14,4,49,72,14,,,6,,15,,17,,0.265,,,,,,,,,,,0.023,,,0.289,0.36,0.649,0.096,,,,,,,,,,0.31,1.3,67,2.5,-2.0,17.6,9.6,29.0,3.3,,6.1,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,-0.2,,24 - 24,2.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,33.0,,94.0,111.0,126.0,,,,,,,,,,,,,,,,,,,0,,,,,,3.3
1004917,1905,Mike Grady,STL,35,100,311,351,89,58,20,7,4,41,41,33,,,3,,4,,15,,0.286,,,,,,,,,,,0.094,,,0.36,0.434,0.794,0.148,,,,,,,,,,0.381,17.5,55,13.5,0.0,9.9,1.6,27.7,3.1,,6.6,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,0.6,,35 - 35,14.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,130.0,,110.0,126.0,184.0,,,,,,,,,,,,,,,,,,,0,,,,,,3.1
1000733,1905,Ginger Beaumont,PIT,28,103,384,420,126,103,12,8,3,60,40,22,,,0,,14,,21,,0.328,,,,,,,,,,,0.052000000000000005,,,0.365,0.424,0.789,0.096,,,,,,,,,,0.377,19.9,64,13.8,1.0,11.9,-2.4,27.7,3.1,,6.9,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,1.0,,28 - 28,14.8,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,73.0,,112.0,123.0,120.0,,,,,,,,,,,,,,,,,,,0,,,,,,3.1
1007259,1905,Nap Lajoie,CLE,30,65,249,271,82,66,12,2,2,29,41,17,,,2,,3,,11,,0.329,,,,,,,,,,,0.063,,,0.377,0.418,0.795,0.088,,,,,,,,,,0.382,13.7,42,14.3,4.0,7.7,-0.2,26.5,2.9,,4.9,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.0,,30 - 30,14.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,93.0,,123.0,129.0,117.0,,,,,,,,,,,,,,,,,,,0,,,,,,2.9
1012382,1905,Jake Stahl,WAS,26,141,501,560,125,86,22,12,5,66,66,28,,,17,,14,,41,,0.25,,,,,,,,,,,0.05,,,0.311,0.371,0.683,0.122,,,,,,,,,,0.33,8.7,68,10.0,-2.0,15.9,-4.3,25.8,2.9,,7.9,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.3,4.9,,26 - 26,14.9,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,74.0,,101.0,115.0,161.0,,,,,,,,,,,,,,,,,,,0,,,,,,2.9
1010987,1905,Claude Ritchey,PIT,31,153,533,596,136,101,29,6,0,54,52,51,,,3,,9,,12,,0.255,,,,,,,,,,,0.086,,,0.324,0.332,0.656,0.077,,,,,,,,,,0.32,5.1,68,-3.6,12.0,16.9,0.1,27.3,2.9,,4.8,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,-1.6,,31 - 31,-5.1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,119.0,,99.0,96.0,96.0,,,,,,,,,,,,,,,,,,,0,,,,,,2.9
1012599,1905,Sammy Strang,NYG,28,111,294,369,76,60,9,4,3,51,29,58,,,5,,12,,23,,0.259,,,,,,,,,,,0.157,,,0.389,0.347,0.736,0.088,,,,,,,,,,0.366,14.7,54,9.6,3.0,10.5,-1.1,25.4,2.8,,6.4,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,1.5,,28 - 28,11.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,218.0,,119.0,101.0,110.0,,,,,,,,,,,,,,,,,,,0,,,,,,2.8
1003402,1905,Mickey Doolan,PHI,25,136,492,524,125,86,27,11,1,53,48,24,,,2,,6,,17,,0.254,,,,,,,,,,,0.046,,,0.292,0.36,0.651,0.106,,,,,,,,,,0.312,1.6,57,-3.7,1.0,14.8,8.3,24.0,2.7,,6.7,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,0.5,,25 - 25,-3.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,64.0,,89.0,104.0,131.0,,,,,,,,,,,,,,,,,,,0,,,,,,2.7
1007830,1905,Harry Lumley,BRO,24,130,505,557,148,112,19,10,7,50,47,36,,,0,,16,,22,,0.293,,,,,,,,,,,0.065,,,0.34,0.412,0.752,0.119,,,,,,,,,,0.36,20.0,79,14.7,-6.0,15.8,-6.4,21.9,2.5,,5.8,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.4,0.6,,24 - 24,15.3,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,90.0,,104.0,119.0,148.0,,,,,,,,,,,,,,,,,,,0,,,,,,2.5
1006747,1905,Willie Keeler,NYH,33,149,560,650,169,147,14,4,4,81,38,43,,,5,,42,,19,,0.302,,,,,,,,,,,0.066,,,0.357,0.363,0.719,0.061,,,,,,,,,,0.35,18.6,87,13.1,-3.0,18.4,-6.5,22.4,2.5,,5.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5,-1.2,,33 - 33,11.9,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,98.0,,116.0,112.0,80.0,,,,,,,,,,,,,,,,,,,0,,,,,,2.5
1001519,1905,George Browne,NYG,29,127,536,569,157,123,16,14,4,95,43,20,,,2,,11,,26,,0.293,,,,,,,,,,,0.035,,,0.321,0.397,0.718,0.104,,,,,,,,,,0.343,13.7,74,5.8,2.0,16.1,-6.3,22.4,2.5,,7.9,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3,1.5,,29 - 29,7.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,49.0,,98.0,115.0,130.0,,,,,,,,,,,,,,,,,,,0,,,,,,2.5
1000005,1905,Ed Abbaticchio,BSN,28,153,610,658,170,130,25,12,3,70,41,35,,,8,,5,,30,,0.279,,,,,,,,,,,0.053,,,0.326,0.374,0.7,0.095,,,,,,,,,,0.337,13.3,83,5.2,-18.0,18.6,9.4,20.5,2.5,,6.6,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.6,1.6,,28 - 28,6.8,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,74.0,,100.0,108.0,118.0,,,,,,,,,,,,,,,,,,,0,,,,,,2.5
1000232,1905,John Anderson,- - -,31,133,499,536,139,107,24,7,1,62,52,30,,,3,,4,,31,,0.279,,,,,,,,,,,0.055999999999999994,,,0.323,0.361,0.684,0.082,,,,,,,,,,0.33,8.2,65,8.3,0.0,15.2,-5.5,21.9,2.5,,6.5,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.5,2.6,,31 - 31,10.9,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,83.0,,105.0,112.0,109.0,,,,,,,,,,,,,,,,,,,0,,,,,,2.5
